Row_number,GlobalID,Sapling_tag,Species,Nonlisted_species,Length,Notes,ParentGlobalID,Date_started,Date_edited,Site,Date_submission,Personnel,Quadrat,Subquadrat,Quad_notes,x,y,Status,Status_NOTES,
253,426f4f87-940b-400f-a5bf-609cf80aa95d,1010012,Carya_sp.,NA,19,Not sure of ID,a9b2d630-5854-4186-9605-06f74a2d8ac0,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 16:00,Ian_Stonefield,0101,C,NA,-75.20441955,40.16991963,LI,,
254,8b43cd4c-789a-493c-8a8f-cac10aa0ce56,1010013,Fagus_grandifolia,NA,44,NA,a9b2d630-5854-4186-9605-06f74a2d8ac0,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 16:00,Ian_Stonefield,0101,C,NA,-75.20441955,40.16991963,LI,,
255,e6ca3ba4-978b-4be2-9ee4-55af026a0394,1010014,Fagus_grandifolia,NA,39,NA,a9b2d630-5854-4186-9605-06f74a2d8ac0,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 16:00,Ian_Stonefield,0101,C,NA,-75.20441955,40.16991963,LI,,
256,f0db7cb5-fd9d-4f3a-b0dd-c7f0555cb793,1010015,Prunus_sp.,NA,13,NA,a9b2d630-5854-4186-9605-06f74a2d8ac0,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 16:00,Ian_Stonefield,0101,C,NA,-75.20441955,40.16991963,LI,,
257,8befb263-4077-40bd-b70c-c11650615107,1010016,Lindera_benzoin,NA,120,NA,a9b2d630-5854-4186-9605-06f74a2d8ac0,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 16:00,Ian_Stonefield,0101,C,NA,-75.20441955,40.16991963,LI,,
258,453bfc7d-fa5a-4e57-8260-5ce619b8031e,1010017,Lindera_benzoin,NA,60,NA,a9b2d630-5854-4186-9605-06f74a2d8ac0,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 16:00,Ian_Stonefield,0101,C,NA,-75.20441955,40.16991963,LI,,
259,8f808dec-2ae3-43dd-ab8d-add8e811ebcd,1010018,Lindera_benzoin,NA,42.5,NA,a9b2d630-5854-4186-9605-06f74a2d8ac0,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 16:00,Ian_Stonefield,0101,C,NA,-75.20441955,40.16991963,LI,,
260,b9ec2b63-5ae6-4c74-9152-4665c8b9a259,1010019,Prunus_serotina,NA,14,NA,a9b2d630-5854-4186-9605-06f74a2d8ac0,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 16:00,Ian_Stonefield,0101,C,NA,-75.20441955,40.16991963,LI,,
261,a3203a4e-8e6f-41d0-a473-b97c7336da5c,1010020,Prunus_serotina,NA,12,NA,a9b2d630-5854-4186-9605-06f74a2d8ac0,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 16:00,Ian_Stonefield,0101,C,NA,-75.20441955,40.16991963,LI,,
262,d16aff93-49fa-4804-bb12-3dfbf81ddb92,1010021,Fagus_grandifolia,NA,33,NA,a9b2d630-5854-4186-9605-06f74a2d8ac0,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 16:00,Ian_Stonefield,0101,C,NA,-75.20441955,40.16991963,LI,,
263,77566bfd-fa57-4287-9c30-5c12ca7c5f99,1010022,Fagus_grandifolia,NA,38,NA,a9b2d630-5854-4186-9605-06f74a2d8ac0,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 16:00,Ian_Stonefield,0101,C,NA,-75.20441955,40.16991963,D,,
264,558ccf3d-190e-4e7b-89d9-70a464dacc92,1010023,Lindera_benzoin,NA,27.5,NA,a9b2d630-5854-4186-9605-06f74a2d8ac0,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 16:00,Ian_Stonefield,0101,C,NA,-75.20441955,40.16991963,LI,,
265,1eb0c9bd-96e1-46e4-84dc-57d578a3c514,1010024,Prunus_serotina,NA,12.5,NA,a9b2d630-5854-4186-9605-06f74a2d8ac0,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 16:00,Ian_Stonefield,0101,C,NA,-75.20441955,40.16991963,LI,,
266,3f79b0e3-c860-4795-b982-d0fcc137eca6,1010025,Fagus_grandifolia,NA,22,NA,a9b2d630-5854-4186-9605-06f74a2d8ac0,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 16:00,Ian_Stonefield,0101,C,NA,-75.20441955,40.16991963,LI,,
267,2a35e8b6-fddf-43ce-bf3d-d4c91fea7c7d,1010026,Fagus_grandifolia,NA,78,NA,f0b85291-9761-4da9-b4e3-93ea57687e56,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 15:45,Ian_Stonefield,0101,E,NA,-75.20431331,40.16999136,LI,,
268,1a8b0ad0-45f6-4b35-90e4-49f1182ac096,1010027,Acer_rubrum,NA,12,NA,f0b85291-9761-4da9-b4e3-93ea57687e56,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 15:45,Ian_Stonefield,0101,E,NA,-75.20431331,40.16999136,LI,,
269,fe67898c-70a8-49a8-9ebf-0301031ba66c,1010028,Fagus_grandifolia,NA,74,NA,f0b85291-9761-4da9-b4e3-93ea57687e56,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 15:45,Ian_Stonefield,0101,E,NA,-75.20431331,40.16999136,LI,,
270,e394d8ab-3b61-448b-99f1-383a3c33d0b6,1010029,Acer_rubrum,NA,15,NA,f0b85291-9761-4da9-b4e3-93ea57687e56,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 15:45,Ian_Stonefield,0101,E,NA,-75.20431331,40.16999136,LI,,
271,c583c57a-9f5b-4032-bbce-03bf20595454,1010030,Fagus_grandifolia,NA,39,NA,f0b85291-9761-4da9-b4e3-93ea57687e56,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 15:45,Ian_Stonefield,0101,E,NA,-75.20431331,40.16999136,LI,,
272,ad6cfd5d-ea70-4691-8dca-1566527e950d,1010031,Fagus_grandifolia,NA,29,NA,f0b85291-9761-4da9-b4e3-93ea57687e56,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 15:45,Ian_Stonefield,0101,E,NA,-75.20431331,40.16999136,LI,,
273,e377a038-dc26-4e71-b115-f0e791334ec2,1010032,Fagus_grandifolia,NA,27,NA,f0b85291-9761-4da9-b4e3-93ea57687e56,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 15:45,Ian_Stonefield,0101,E,NA,-75.20431331,40.16999136,LI,,
274,648d7ffc-57c4-4744-91be-d1db5ce59190,1010033,Acer_rubrum,NA,29,NA,f0b85291-9761-4da9-b4e3-93ea57687e56,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 15:45,Ian_Stonefield,0101,E,NA,-75.20431331,40.16999136,LI,,
275,3947006f-71fa-47b7-924b-6cf6ddb45419,1010034,Fagus_grandifolia,NA,58,NA,f0b85291-9761-4da9-b4e3-93ea57687e56,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 15:45,Ian_Stonefield,0101,E,NA,-75.20431331,40.16999136,LI,,
276,c63755fd-12f1-4ce3-9f5e-75ae139145ac,1010035,Fagus_grandifolia,NA,37,NA,f0b85291-9761-4da9-b4e3-93ea57687e56,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 15:45,Ian_Stonefield,0101,E,NA,-75.20431331,40.16999136,LI,,
277,1d10ca9e-0fae-4e54-b165-86bedb1d4438,1010036,Fagus_grandifolia,NA,24,NA,f0b85291-9761-4da9-b4e3-93ea57687e56,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 15:45,Ian_Stonefield,0101,E,NA,-75.20431331,40.16999136,LI,,
278,101a1289-40b6-4792-ae7a-4f561b3e9d46,1010037,Fagus_grandifolia,NA,37,NA,f0b85291-9761-4da9-b4e3-93ea57687e56,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 15:45,Ian_Stonefield,0101,E,NA,-75.20431331,40.16999136,LI,,
279,02e15398-d669-4d6a-b745-16a6ea4f29a9,1010038,Fagus_grandifolia,NA,53,NA,f0b85291-9761-4da9-b4e3-93ea57687e56,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 15:45,Ian_Stonefield,0101,E,NA,-75.20431331,40.16999136,LI,,
280,a2252e1e-4fc9-44a7-a7df-a4f857c13bbb,1010039,Fagus_grandifolia,NA,59,NA,f0b85291-9761-4da9-b4e3-93ea57687e56,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 15:45,Ian_Stonefield,0101,E,NA,-75.20431331,40.16999136,LI,,
281,cdf30f0d-1543-44aa-b555-d761c7e8793a,1010040,Fagus_grandifolia,NA,30,NA,f0b85291-9761-4da9-b4e3-93ea57687e56,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 15:45,Ian_Stonefield,0101,E,NA,-75.20431331,40.16999136,LI,,
282,f1cb4b24-65df-4e62-9c40-d62e36cdb7b7,1010041,Fagus_grandifolia,NA,43,NA,f0b85291-9761-4da9-b4e3-93ea57687e56,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 15:45,Ian_Stonefield,0101,E,NA,-75.20431331,40.16999136,LI,,
283,724fa4ab-041f-4581-805d-fcee1eeea1fa,1010042,Prunus_sp.,NA,30,NA,f0b85291-9761-4da9-b4e3-93ea57687e56,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 15:45,Ian_Stonefield,0101,E,NA,-75.20431331,40.16999136,LI,,
284,c17892c2-72c5-4f02-b681-93a139f84880,1010043,Fagus_grandifolia,NA,18.5,NA,2af64e9c-b6b4-46a2-b29e-ef6ab97c6025,6/27/23 17:04,6/27/23 17:04,RBP,6/26/23 16:09,Ian_Stonefield,0101,A,NA,-75.20418679,40.17000548,LI,,
285,27c0e3ac-c569-449e-b2e9-9768becd542e,5100001,Lindera_benzoin,NA,51,NA,f9b68d3f-52da-4b01-b338-654ba4fde003,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 13:20,Ian_Stonefield,0510,A,NA,-75.19479446,40.16268131,LI,,
286,d4b6d96c-c6bb-49e9-bcdc-b61c6558a151,5100002,Lindera_benzoin,NA,127,NA,f9b68d3f-52da-4b01-b338-654ba4fde003,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 13:20,Ian_Stonefield,0510,A,NA,-75.19479446,40.16268131,LI,,
287,484d3411-98e1-47c7-b4dd-415262b9bbc1,5100003,Lindera_benzoin,NA,120,NA,f9b68d3f-52da-4b01-b338-654ba4fde003,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 13:20,Ian_Stonefield,0510,A,NA,-75.19479446,40.16268131,LI,,
288,0e4f99e0-a1c6-42fc-b62a-f2e27bacd9b5,5100004,Lindera_benzoin,NA,114,NA,f9b68d3f-52da-4b01-b338-654ba4fde003,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 13:20,Ian_Stonefield,0510,A,NA,-75.19479446,40.16268131,LI,,
289,7360416f-6ff8-40e1-9a51-9cab481a42a1,5100005,Liriodendron_tulipifera,NA,22,NA,f9b68d3f-52da-4b01-b338-654ba4fde003,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 13:20,Ian_Stonefield,0510,A,NA,-75.19479446,40.16268131,LI,,
290,45a113a8-2234-44ce-b89f-67fa11e46a1f,5100006,Liriodendron_tulipifera,NA,20,NA,f9b68d3f-52da-4b01-b338-654ba4fde003,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 13:20,Ian_Stonefield,0510,A,NA,-75.19479446,40.16268131,LI,,
291,a7e96ae4-0785-48d7-af00-a3884b8a5810,5100007,Liriodendron_tulipifera,NA,30,NA,f9b68d3f-52da-4b01-b338-654ba4fde003,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 13:20,Ian_Stonefield,0510,A,NA,-75.19479446,40.16268131,LI,,
292,b36285c3-a4fd-4807-8800-edd473dc004b,5100008,Liriodendron_tulipifera,NA,15,NA,f9b68d3f-52da-4b01-b338-654ba4fde003,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 13:20,Ian_Stonefield,0510,A,NA,-75.19479446,40.16268131,LI,,
293,a18458c9-133e-45b8-a4dc-47c4b3dbb349,5100009,Liriodendron_tulipifera,NA,25,NA,f9b68d3f-52da-4b01-b338-654ba4fde003,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 13:20,Ian_Stonefield,0510,A,NA,-75.19479446,40.16268131,LI,,
294,59b5aa5c-de27-4d5c-838a-83ee33ef8dd0,5100010,Lindera_benzoin,NA,62,NA,f9b68d3f-52da-4b01-b338-654ba4fde003,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 13:20,Ian_Stonefield,0510,A,NA,-75.19479446,40.16268131,LI,Same Plant,
295,311c4f3a-4f61-4804-949b-5c9998582678,5100011,Lindera_benzoin,NA,46,NA,f9b68d3f-52da-4b01-b338-654ba4fde003,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 13:20,Ian_Stonefield,0510,A,NA,-75.19479446,40.16268131,LI,Same Plant,
296,f1259c08-4a97-40f5-a621-0f8d54943900,5100012,Ligustrum_obtusifolium,NA,25,NA,f9b68d3f-52da-4b01-b338-654ba4fde003,6/27/23 17:04,7/13/23 16:05,TFO,6/27/23 13:20,Ian_Stonefield,0510,A,NA,-75.19479446,40.16268131,LI,,
297,3029a500-d466-4780-98fe-51bde7d9f258,5100013,Liriodendron_tulipifera,NA,27,NA,f9b68d3f-52da-4b01-b338-654ba4fde003,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 13:20,Ian_Stonefield,0510,A,NA,-75.19479446,40.16268131,LI,,
298,378c4a0e-59e3-40e7-94a8-933fc80fa0c8,5100014,Lindera_benzoin,NA,14,NA,f9b68d3f-52da-4b01-b338-654ba4fde003,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 13:20,Ian_Stonefield,0510,A,NA,-75.19479446,40.16268131,LI,,
299,26f73013-4db3-43b8-b516-1b9cdbf4f6f4,5100015,Liriodendron_tulipifera,NA,26,NA,f9b68d3f-52da-4b01-b338-654ba4fde003,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 13:20,Ian_Stonefield,0510,A,NA,-75.19479446,40.16268131,LI,,
300,1b323bdd-466d-48a2-8297-d38662c23131,5100016,Ligustrum_obtusifolium,NA,16,NA,f9b68d3f-52da-4b01-b338-654ba4fde003,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 13:20,Ian_Stonefield,0510,A,NA,-75.19479446,40.16268131,LI,,
301,c61f7d59-5cd0-43f2-936c-be6c04055994,5100017,Lindera_benzoin,NA,20,NA,f9b68d3f-52da-4b01-b338-654ba4fde003,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 13:20,Ian_Stonefield,0510,A,NA,-75.19479446,40.16268131,LI,,
302,98f35d0c-6e54-4036-8430-b8aefb03d519,5100018,Liriodendron_tulipifera,NA,30,NA,f9b68d3f-52da-4b01-b338-654ba4fde003,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 13:20,Ian_Stonefield,0510,A,NA,-75.19479446,40.16268131,LI,,
303,d3b92f3e-9a95-4dd4-806c-a674bdd1ae22,5100019,Liriodendron_tulipifera,NA,27,NA,f9b68d3f-52da-4b01-b338-654ba4fde003,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 13:20,Ian_Stonefield,0510,A,NA,-75.19479446,40.16268131,LI,,
304,45df8b04-a666-4fc5-94ff-9f8777f634f2,5100020,Liriodendron_tulipifera,NA,16,NA,f9b68d3f-52da-4b01-b338-654ba4fde003,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 13:20,Ian_Stonefield,0510,A,NA,-75.19479446,40.16268131,D,,
305,8e65f780-fa05-4fda-8993-d7012f70fe6c,5100023,Liriodendron_tulipifera,NA,24,NA,f9b68d3f-52da-4b01-b338-654ba4fde003,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 13:20,Ian_Stonefield,0510,A,NA,-75.19479446,40.16268131,LI,,
306,f86c931f-02a2-4aca-8447-b552e0c7a795,5100021,Liriodendron_tulipifera,NA,36,NA,f9b68d3f-52da-4b01-b338-654ba4fde003,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 13:20,Ian_Stonefield,0510,A,NA,-75.19479446,40.16268131,LI,,
307,8d260a1c-dca2-4122-b7d6-97d5112dc609,5100022,Liriodendron_tulipifera,NA,15,NA,f9b68d3f-52da-4b01-b338-654ba4fde003,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 13:20,Ian_Stonefield,0510,A,NA,-75.19479446,40.16268131,LI,,
308,1852fe6f-0f63-4a5f-90d2-c17dd15ac19f,5100024,Liriodendron_tulipifera,NA,14,NA,f9b68d3f-52da-4b01-b338-654ba4fde003,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 13:20,Ian_Stonefield,0510,A,NA,-75.19479446,40.16268131,LI,,
309,0f3159a9-e61e-4898-b819-1848f00c9699,5100025,Lindera_benzoin,NA,102,NA,a550958a-7494-485b-a9b2-ae7f0915577b,6/27/23 17:04,7/13/23 16:04,TFO,6/27/23 14:05,Ian_Stonefield,0510,D,NA,-75.19483089,40.1626642,LI,,
310,c1174db3-b4cb-445d-9b7d-8e83c1b1b8e0,5100026,Liriodendron_tulipifera,NA,50,NA,a550958a-7494-485b-a9b2-ae7f0915577b,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:05,Ian_Stonefield,0510,D,NA,-75.19483089,40.1626642,LI,,
311,1d82d27d-2436-4e7a-bf59-2d81b73e7b0e,5100027,Prunus_serotina,NA,38,NA,a550958a-7494-485b-a9b2-ae7f0915577b,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:05,Ian_Stonefield,0510,D,NA,-75.19483089,40.1626642,LI,,
312,b1839bfe-0da3-4401-ad89-ff4bd8d3b237,5100028,Ligustrum_obtusifolium,NA,12,NA,a550958a-7494-485b-a9b2-ae7f0915577b,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:05,Ian_Stonefield,0510,D,NA,-75.19483089,40.1626642,NF,,
313,350a88da-d00c-4b29-82f3-3833277187a2,5100029,Liriodendron_tulipifera,NA,12,NA,a550958a-7494-485b-a9b2-ae7f0915577b,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:05,Ian_Stonefield,0510,D,NA,-75.19483089,40.1626642,LI,,
314,6a4d204f-84cc-4252-89dd-d314bf0aadd1,5100030,Liriodendron_tulipifera,NA,17,NA,a550958a-7494-485b-a9b2-ae7f0915577b,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:05,Ian_Stonefield,0510,D,NA,-75.19483089,40.1626642,LI,,
315,a15306b9-506f-4d56-bde0-02e33dfec62b,5100031,Liriodendron_tulipifera,NA,11,NA,a550958a-7494-485b-a9b2-ae7f0915577b,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:05,Ian_Stonefield,0510,D,NA,-75.19483089,40.1626642,LI,,
316,1c8a965f-221e-46c7-8abd-d56239ef5a02,5100032,Prunus_sp.,NA,25,NA,a550958a-7494-485b-a9b2-ae7f0915577b,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:05,Ian_Stonefield,0510,D,NA,-75.19483089,40.1626642,LI,,
317,d1c2eee9-eef7-4dd7-99e5-cd7260b09317,5100033,Lindera_benzoin,NA,74,NA,a550958a-7494-485b-a9b2-ae7f0915577b,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:05,Ian_Stonefield,0510,D,NA,-75.19483089,40.1626642,LI,,
318,6c65a4f7-79cf-4107-924c-b7ff5ada94db,5100034,Juglans_nigra,NA,36,NA,a550958a-7494-485b-a9b2-ae7f0915577b,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:05,Ian_Stonefield,0510,D,NA,-75.19483089,40.1626642,D,,
319,8369b5f6-ef17-4256-8127-1f8c9c4c05e7,5100035,Lindera_benzoin,NA,13,NA,a550958a-7494-485b-a9b2-ae7f0915577b,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:05,Ian_Stonefield,0510,D,NA,-75.19483089,40.1626642,LI,,
320,dca31153-61f6-425b-a10d-26d8debcd699,5100036,Liriodendron_tulipifera,NA,6,NA,a550958a-7494-485b-a9b2-ae7f0915577b,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:05,Ian_Stonefield,0510,D,NA,-75.19483089,40.1626642,LI,,
321,6e4b01d0-69e2-4bb8-8fee-74e3ea16ff97,5100037,Lindera_benzoin,NA,16,NA,a550958a-7494-485b-a9b2-ae7f0915577b,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:05,Ian_Stonefield,0510,D,NA,-75.19483089,40.1626642,LI,,
322,ebdad7eb-3954-4f4a-8c98-cfbd3e490e6b,5100090,Liriodendron_tulipifera,NA,6,NA,a550958a-7494-485b-a9b2-ae7f0915577b,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:05,Ian_Stonefield,0510,D,NA,-75.19483089,40.1626642,LI,,
323,5f7372d4-63b7-4a44-b4a8-48c82131a6e1,5100091,Liriodendron_tulipifera,NA,36,NA,a550958a-7494-485b-a9b2-ae7f0915577b,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:05,Ian_Stonefield,0510,D,NA,-75.19483089,40.1626642,LI,,
324,ac70c270-4633-412b-88a6-65c40d214359,5100092,Lindera_benzoin,NA,112,NA,08ab3295-b0d3-4a13-851b-ee0cabc63125,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:34,Ian_Stonefield,0510,C,NA,-75.19485533,40.162546,LI,,
325,87f47f2e-03c0-4faa-b5a4-88e767cd63d6,5100093,Lindera_benzoin,NA,99.5,NA,08ab3295-b0d3-4a13-851b-ee0cabc63125,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:34,Ian_Stonefield,0510,C,NA,-75.19485533,40.162546,LI,,
326,50eeb2b0-ca41-4594-a418-04416cded4a4,5100094,Lindera_benzoin,NA,80,NA,08ab3295-b0d3-4a13-851b-ee0cabc63125,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:34,Ian_Stonefield,0510,C,NA,-75.19485533,40.162546,LI,,
327,4f8e61ea-9436-4563-8f74-67e4452abad4,5100095,Liriodendron_tulipifera,NA,8.5,NA,08ab3295-b0d3-4a13-851b-ee0cabc63125,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:34,Ian_Stonefield,0510,C,NA,-75.19485533,40.162546,LI,,
328,44e607e4-96a1-42f2-aa1e-feac9702f78d,5100096,Liriodendron_tulipifera,NA,11,NA,08ab3295-b0d3-4a13-851b-ee0cabc63125,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:34,Ian_Stonefield,0510,C,NA,-75.19485533,40.162546,LI,,
329,18382832-3839-4808-b281-742f9f6004b2,5100097,Lindera_benzoin,NA,97,NA,08ab3295-b0d3-4a13-851b-ee0cabc63125,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:34,Ian_Stonefield,0510,C,NA,-75.19485533,40.162546,LI,,
330,630567ae-2564-431f-8ec5-efba44218d79,5100098,Liriodendron_tulipifera,NA,12.5,NA,08ab3295-b0d3-4a13-851b-ee0cabc63125,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:34,Ian_Stonefield,0510,C,NA,-75.19485533,40.162546,LI,,
331,80d26e93-cb7d-4d3b-8712-4cf9709642dd,5100099,Liriodendron_tulipifera,NA,22,NA,08ab3295-b0d3-4a13-851b-ee0cabc63125,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:34,Ian_Stonefield,0510,C,NA,-75.19485533,40.162546,LI,,
332,89eb6216-2e92-4c5a-894c-26fa78431445,5100100,Liriodendron_tulipifera,NA,22,NA,08ab3295-b0d3-4a13-851b-ee0cabc63125,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:34,Ian_Stonefield,0510,C,NA,-75.19485533,40.162546,LI,,
333,a5aacbc5-ed87-43ae-9509-f10e33b344fe,5100101,Liriodendron_tulipifera,NA,21,NA,08ab3295-b0d3-4a13-851b-ee0cabc63125,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:34,Ian_Stonefield,0510,C,NA,-75.19485533,40.162546,LI,,
334,dc6bdf20-60e0-434d-a048-bf3e9896ec00,5100102,Liriodendron_tulipifera,NA,30,NA,08ab3295-b0d3-4a13-851b-ee0cabc63125,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:34,Ian_Stonefield,0510,C,NA,-75.19485533,40.162546,LI,,
335,58fbd353-b80d-40fc-9ad7-2ac5d1b2f969,5100103,Lindera_benzoin,NA,43,NA,08ab3295-b0d3-4a13-851b-ee0cabc63125,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:34,Ian_Stonefield,0510,C,NA,-75.19485533,40.162546,LI,,
336,64e1dbb4-e754-4b12-b6ea-9d665bbdad9a,5100104,Liriodendron_tulipifera,NA,9,NA,08ab3295-b0d3-4a13-851b-ee0cabc63125,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:34,Ian_Stonefield,0510,C,NA,-75.19485533,40.162546,D,,
337,42153c2f-6528-4f3e-9952-fdd2c52808bf,5100105,Liriodendron_tulipifera,NA,11.5,NA,08ab3295-b0d3-4a13-851b-ee0cabc63125,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:34,Ian_Stonefield,0510,C,NA,-75.19485533,40.162546,LI,,
338,2b0b40ed-e9e9-42cf-ac87-5e35c9b20c0f,5100106,Liriodendron_tulipifera,NA,12,NA,08ab3295-b0d3-4a13-851b-ee0cabc63125,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:34,Ian_Stonefield,0510,C,NA,-75.19485533,40.162546,NF,,
339,19f5f3a1-b463-4db9-9290-32d72a91ee4a,5100107,Liriodendron_tulipifera,NA,15,NA,08ab3295-b0d3-4a13-851b-ee0cabc63125,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:34,Ian_Stonefield,0510,C,NA,-75.19485533,40.162546,LI,,
340,6625e299-c8c1-483c-8719-7f6fe338137e,5100108,Liriodendron_tulipifera,NA,22,NA,08ab3295-b0d3-4a13-851b-ee0cabc63125,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:34,Ian_Stonefield,0510,C,NA,-75.19485533,40.162546,LI,,
341,85e32372-178a-4b14-84fa-cd671cbd5a68,5100109,Liriodendron_tulipifera,NA,22,NA,08ab3295-b0d3-4a13-851b-ee0cabc63125,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:34,Ian_Stonefield,0510,C,NA,-75.19485533,40.162546,LI,,
342,b0e2b8d3-e75c-4973-b3e2-90afed0cbc17,5100110,Liriodendron_tulipifera,NA,16,NA,08ab3295-b0d3-4a13-851b-ee0cabc63125,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:34,Ian_Stonefield,0510,C,NA,-75.19485533,40.162546,LI,,
343,70d98cc4-7fed-4ce4-98b0-a6db461df3b1,5100111,Liriodendron_tulipifera,NA,14,NA,08ab3295-b0d3-4a13-851b-ee0cabc63125,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:34,Ian_Stonefield,0510,C,NA,-75.19485533,40.162546,LI,,
344,b2a1b9dd-929d-4d18-82fe-72d890d315e0,5100112,Fagus_grandifolia,NA,45,NA,08ab3295-b0d3-4a13-851b-ee0cabc63125,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:34,Ian_Stonefield,0510,C,NA,-75.19485533,40.162546,LI,,
345,f821dfce-b293-4a8f-9696-0c49b46df842,5100113,Liriodendron_tulipifera,NA,17,NA,08ab3295-b0d3-4a13-851b-ee0cabc63125,6/27/23 17:04,6/27/23 17:04,TFO,6/27/23 14:34,Ian_Stonefield,0510,C,NA,-75.19485533,40.162546,LI,,
